10_3_4_7_5,8679.51,161.5,73.9,['zong_shi']
6_0_4_7_1,8679.36,133.0,81.3,[]
9_0_4_7_1,8679.36,134.3,76.6,['zong_shi']
8_8_2_7_2,8674.21,179.6,86.7,['cang_bai']
10_8_1_7_2,8672.92,129.1,94.5,['zong_shi']
4_4_2_7_0,8672.24,188.1,90.6,['zhui_yi']
10_6_4_7_1,8671.33,133.6,83.2,['zong_shi']
4_4_1_3_2,8671.26,122.1,89.1,"['zhui_yi', 'cang_bai']"
10_3_4_7_3,8670.3,152.4,52.5,['zong_shi']
4_3_4_0_0,8670.2,166.0,67.7,['jue_yuan']
11_1_1_7_1,8670.15,155.0,97.2,['jue_yuan']
4_3_1_4_0,8668.75,156.3,87.9,"['zhui_yi', 'jue_yuan']"
4_4_3_7_2,8664.17,124.0,94.9,['cang_bai']
8_7_4_3_2,8663.67,125.9,74.3,"['cang_bai', 'yue_tuan']"
4_6_1_4_2,8663.5,111.7,97.2,['zhui_yi']
1_4_4_8_2,8663.23,122.7,82.9,['cang_bai']
0_5_1_7_0,8662.99,134.9,91.0,[]
8_2_4_7_5,8662.59,147.9,83.6,['zong_shi']
11_4_1_7_1,8658.49,128.5,105.0,[]
1_1_1_7_5,8656.94,158.9,98.0,"['jue_yuan', 'zong_shi']"
8_7_4_5_2,8656.41,115.5,80.5,"['cang_bai', 'yue_tuan']"
0_3_4_4_2,8656.06,138.1,71.2,['jue_yuan']
7_3_1_7_5,8655.62,144.7,94.9,['zong_shi']
1_2_1_7_4,8655.3,138.8,76.6,"['jue_yuan', 'zong_shi']"
6_8_1_4_2,8653.9,116.2,99.2,['cang_bai']
8_2_4_7_3,8653.17,138.8,62.2,[]
11_4_4_8_2,8651.64,134.4,82.1,"['yue_tuan', 'cang_bai']"
11_7_1_7_1,8651.33,128.5,106.9,['yue_tuan']
4_3_2_7_4,8650.3,194.6,51.7,"['zhui_yi', 'zong_shi']"
1_1_1_7_3,8648.41,149.8,76.6,['jue_yuan']
3_8_1_7_4,8648.0,118.8,69.2,['zong_shi']
1_6_4_4_2,8647.91,120,91.0,['jue_yuan']
6_7_4_7_1,8647.88,133.0,91.0,['yue_tuan']
9_7_4_7_1,8647.88,134.3,86.3,"['zong_shi', 'yue_tuan']"
8_3_4_2_2,8647.63,162.0,64.6,"['cang_bai', 'jue_yuan']"
7_3_1_7_3,8646.56,135.6,73.5,[]
2_5_4_7_0,8645.84,166.6,83.6,['jue_yuan']
11_2_4_7_1,8644.65,148.5,93.3,"['yue_tuan', 'jue_yuan']"
7_0_4_8_2,8643.41,122.7,72.0,['cang_bai']
4_2_1_7_5,8641.43,144.1,100.3,"['zhui_yi', 'zong_shi']"
4_3_4_1_2,8641.3,144.0,76.3,['jue_yuan']
7_6_1_7_1,8640.7,116.8,104.2,[]
4_2_4_7_1,8640.3,148.5,86.7,['jue_yuan']
0_4_4_8_2,8639.74,128.5,72.4,['cang_bai']
5_3_4_0_2,8639.29,127.8,70.8,[]
11_3_4_0_0,8639.29,166.0,74.3,"['yue_tuan', 'jue_yuan']"
8_6_4_4_0,8639.15,147.8,80.5,['jue_yuan']
11_3_4_1_2,8638.66,144.0,82.9,"['yue_tuan', 'jue_yuan']"
10_5_4_7_0,8636.89,145.9,77.4,['zong_shi']
5_2_1_7_1,8635.62,142.6,103.4,"['zhui_yi', 'jue_yuan']"
1_1_4_0_2,8634.57,136.2,75.1,['jue_yuan']
11_6_1_7_5,8633.8,144.1,106.5,['zong_shi']
4_2_1_7_3,8632.91,135.0,78.9,['zhui_yi']
7_7_3_7_2,8629.69,112.3,101.1,['cang_bai']
4_6_4_0_2,8629.34,121.4,77.0,[]
5_3_1_1_2,8627.97,138.1,93.0,"['zhui_yi', 'jue_yuan']"
7_1_4_8_2,8625.96,129.2,72.0,['cang_bai']
7_6_4_8_2,8625.6,122.7,81.3,['cang_bai']
11_6_1_7_3,8625.28,135.0,85.1,['qian_yan']
5_4_2_0_2,8620.39,167.3,84.4,"['zhui_yi', 'cang_bai']"
6_5_4_1_2,8620.11,120.7,84.1,['cang_bai']
1_3_4_1_0,8620.04,144.6,83.7,['jue_yuan']
4_3_4_4_0,8619.95,156.3,74.3,['jue_yuan']
1_7_1_7_5,8619.45,132.4,107.7,['zong_shi']
4_4_2_1_2,8619.41,163.5,89.9,"['zhui_yi', 'cang_bai']"
7_5_1_0_2,8619.14,114.2,89.1,['cang_bai']
8_4_1_0_5,8618.31,145.3,86.0,['cang_bai']
8_4_1_1_1,8618.31,140.0,94.6,"['cang_bai', 'jue_yuan']"
3_5_1_7_2,8616.35,116.8,96.8,[]
11_6_4_0_2,8615.14,121.4,83.6,['yue_tuan']
4_1_1_0_2,8615.13,127.9,81.3,['zhui_yi']
1_0_1_7_5,8612.71,132.4,98.0,['zong_shi']
5_7_2_7_2,8611.14,169.9,95.6,['zhui_yi']
5_8_4_7_5,8610.79,138.2,87.1,"['yue_tuan', 'zong_shi']"
1_7_1_7_3,8610.71,123.3,86.3,[]
8_1_4_0_0,8610.64,164.0,64.6,['jue_yuan']
8_4_1_0_3,8610.57,136.2,64.6,['cang_bai']
2_1_4_7_1,8609.76,160.8,80.1,['jue_yuan']
5_7_2_7_0,8609.3,182.2,95.6,['zhui_yi']
6_6_4_7_5,8608.68,148.6,90.6,['zong_shi']
9_6_4_7_5,8608.68,149.9,85.9,['zong_shi']
11_0_1_7_1,8607.75,128.5,97.2,[]
4_7_1_0_2,8607.16,121.4,91.0,['zhui_yi']
7_5_1_7_0,8605.93,129.1,98.4,[]
4_3_1_1_0,8604.91,156.3,89.9,"['zhui_yi', 'jue_yuan']"
1_0_1_7_3,8604.43,123.3,76.6,[]
1_7_4_0_2,8601.46,109.7,84.8,['yue_tuan']
5_8_4_7_3,8601.34,129.1,65.7,['yue_tuan']
7_8_4_7_5,8601.34,132.4,88.3,"['yue_tuan', 'zong_shi']"
10_1_4_7_1,8601.11,160.1,73.9,"['zong_shi', 'jue_yuan']"
1_0_4_0_2,8601.06,109.7,75.1,['hai_ran']
2_8_1_7_0,8600.84,162.1,100.7,['jue_yuan']
6_6_4_7_3,8599.44,139.5,69.2,['qian_yan']
9_6_4_7_3,8599.44,140.8,64.5,"['zong_shi', 'qian_yan']"
6_1_1_7_4,8597.72,141.5,63.8,['zong_shi']
9_1_1_7_4,8597.72,142.8,59.1,['zong_shi']
4_6_1_1_2,8597.67,111.7,99.2,['zhui_yi']
0_4_1_7_1,8597.49,122.6,95.3,[]
5_3_1_0_0,8597.45,160.1,84.4,"['zhui_yi', 'jue_yuan']"
8_3_1_8_2,8597.45,150.5,78.2,['cang_bai']
8_3_0_7_2,8596.25,211.9,73.9,"['cang_bai', 'jue_yuan']"
1_4_1_7_5,8595.1,132.4,105.8,['zong_shi']
8_5_4_7_1,8594.23,136.8,77.4,[]
10_8_1_7_0,8592.02,141.4,94.5,['zong_shi']
7_8_4_7_3,8591.88,123.3,66.9,['yue_tuan']
5_6_1_0_2,8591.69,115.5,93.7,['zhui_yi']
9_4_4_7_1,8590.89,134.3,84.4,['zong_shi']
11_3_4_4_0,8590.65,156.3,80.9,"['yue_tuan', 'jue_yuan']"
1_6_4_0_0,8589.45,142.0,84.4,['jue_yuan']
8_7_4_0_0,8588.48,137.5,74.3,['yue_tuan']
0_3_4_1_2,8587.85,138.1,73.2,['jue_yuan']
7_4_2_7_2,8586.84,164.1,94.9,['cang_bai']
5_3_4_4_2,8586.55,138.1,77.4,['jue_yuan']
0_2_4_7_1,8586.29,142.6,83.6,['jue_yuan']
1_4_1_7_3,8585.98,123.3,84.4,[]
1_1_4_4_2,8584.46,126.5,81.7,['jue_yuan']
0_1_1_7_1,8583.7,149.1,87.5,['jue_yuan']
2_6_1_7_4,8583.35,136.3,71.9,['zong_shi']
3_3_1_7_5,8583.12,164.7,93.3,"['jue_yuan', 'zong_shi']"
7_3_4_3_2,8581.94,142.7,72.0,"['cang_bai', 'jue_yuan']"
6_8_1_1_2,8578.2,116.2,101.2,['cang_bai']
1_6_4_1_2,8577.71,120,93.0,['jue_yuan']
4_6_4_4_2,8577.61,111.7,83.6,[]
1_2_4_7_5,8576.15,152.4,94.1,"['jue_yuan', 'zong_shi']"
10_6_1_7_4,8575.04,135.6,65.7,['zong_shi']
0_7_1_7_1,8574.47,122.6,97.2,[]
3_3_1_7_3,8574.06,155.6,71.9,['jue_yuan']
6_7_1_7_4,8573.57,135.0,73.5,['zong_shi']
9_7_1_7_4,8573.57,136.3,68.8,['zong_shi']
4_4_4_8_2,8573.5,134.4,75.5,['cang_bai']
2_0_4_7_1,8573.06,154.3,80.1,['jue_yuan']
0_3_4_0_0,8572.86,160.1,64.6,"['hai_ran', 'jue_yuan']"
3_3_4_0_2,8571.48,142.0,70.4,['jue_yuan']
9_4_1_7_4,8571.46,136.3,66.9,['zong_shi']
8_6_4_1_0,8570.95,147.8,82.5,['jue_yuan']
3_6_1_7_1,8570.12,136.8,102.6,['jue_yuan']
4_1_1_4_2,8568.24,138.2,87.9,"['zhui_yi', 'jue_yuan']"
8_4_4_3_2,8567.23,125.9,72.4,['cang_bai']
1_2_4_7_3,8566.96,143.3,72.7,['jue_yuan']
8_0_4_0_0,8566.6,137.5,64.6,['hai_ran']
4_1_4_0_2,8566.48,127.9,67.7,[]
8_4_4_5_0,8566.04,147.8,78.6,"['cang_bai', 'jue_yuan']"
8_4_4_3_0,8565.76,158.2,72.4,"['cang_bai', 'jue_yuan']"
7_5_1_4_2,8565.1,104.5,95.7,['cang_bai']
11_6_4_4_2,8565.03,111.7,90.2,['yue_tuan']
2_7_4_7_1,8564.67,154.3,89.8,"['jue_yuan', 'yue_tuan']"
10_0_4_7_1,8564.66,133.6,73.9,['zong_shi']
8_4_1_4_5,8564.1,135.6,92.6,['cang_bai']
6_4_4_0_1,8564.08,130.4,79.8,['cang_bai']
5_4_1_5_2,8563.69,105.8,98.4,"['zhui_yi', 'cang_bai']"
7_3_4_5_2,8562.89,132.3,78.2,"['cang_bai', 'jue_yuan']"
0_6_1_7_5,8562.38,138.2,96.8,['zong_shi']
8_1_4_4_0,8562.01,154.3,71.2,['jue_yuan']
7_1_1_7_1,8561.81,143.3,94.9,['jue_yuan']
5_4_2_4_2,8559.39,157.6,91.0,"['zhui_yi', 'cang_bai']"
4_7_1_4_2,8559.24,111.7,97.6,['zhui_yi']
0_6_4_0_2,8558.02,115.5,73.9,['hai_ran']
6_1_4_7_5,8557.89,155.1,81.3,['zong_shi']
9_1_4_7_5,8557.89,156.4,76.6,['zong_shi']
4_0_1_0_2,8557.25,121.4,81.3,"['zhui_yi', 'hai_ran']"
8_4_1_4_3,8556.35,126.5,71.2,['cang_bai']
6_2_4_7_4,8556.17,135.0,59.9,['zong_shi']
9_2_4_7_4,8556.17,136.3,55.2,['zong_shi']
10_7_4_7_1,8555.81,133.6,83.6,"['zong_shi', 'yue_tuan']"
8_8_1_7_1,8554.83,132.3,94.5,[]
8_8_3_7_2,8554.37,127.8,91.0,['cang_bai']
0_6_1_7_3,8554.07,129.1,75.4,['qian_yan']
1_0_4_4_2,8552.12,120,81.7,['jue_yuan']
4_3_4_1_0,8551.74,156.3,76.3,['jue_yuan']
5_3_1_4_0,8550.56,150.4,91.0,"['zhui_yi', 'jue_yuan']"
1_7_4_4_2,8550.31,120,91.4,"['jue_yuan', 'yue_tuan']"
4_6_1_0_0,8549.87,133.7,90.6,['zhui_yi']
6_1_4_7_3,8548.98,146.0,59.9,[]
9_1_4_7_3,8548.98,147.3,55.2,['zong_shi']
5_3_4_0_0,8547.58,160.1,70.8,['jue_yuan']
5_6_1_4_2,8543.34,105.8,100.3,['zhui_yi']
6_0_1_7_4,8540.79,135.0,63.8,['zong_shi']
9_0_1_7_4,8540.79,136.3,59.1,['zong_shi']
7_3_4_0_0,8540.42,154.3,72.0,['jue_yuan']
1_6_4_4_0,8540.36,132.3,91.0,['jue_yuan']
8_7_4_4_0,8538.81,147.8,80.9,"['yue_tuan', 'jue_yuan']"
11_1_4_0_2,8537.31,127.9,74.3,['yue_tuan']
6_0_4_7_5,8536.27,148.6,81.3,['zong_shi']
9_0_4_7_5,8536.27,149.9,76.6,['zong_shi']
4_5_1_7_1,8535.66,133.0,94.1,['zhui_yi']
3_5_1_7_0,8535.6,149.1,96.8,['jue_yuan']
11_1_1_7_5,8535.01,150.6,97.2,['zong_shi']
4_0_4_0_2,8534.55,121.4,67.7,['hai_ran']
11_2_1_7_4,8533.43,130.5,75.8,['zong_shi']
7_7_4_8_2,8532.72,122.7,81.7,"['cang_bai', 'yue_tuan']"
2_6_4_7_5,8532.25,149.9,89.4,['zong_shi']
4_7_4_0_2,8531.96,121.4,77.4,['yue_tuan']
8_5_1_7_4,8531.47,138.8,59.9,['zong_shi']
5_4_1_3_2,8531.43,116.2,92.2,"['zhui_yi', 'cang_bai']"
8_6_4_2_2,8529.81,129.7,73.9,['cang_bai']
8_0_4_2_2,8529.8,129.7,64.6,['cang_bai']
6_0_4_7_3,8527.6,139.5,59.9,[]
9_0_4_7_3,8527.6,140.8,55.2,['zong_shi']
2_4_4_7_1,8527.37,154.3,87.9,['jue_yuan']
11_1_1_7_3,8526.82,141.5,75.8,[]
3_8_4_7_5,8525.73,132.4,86.7,"['yue_tuan', 'zong_shi']"
0_3_4_4_0,8525.24,150.4,71.2,['jue_yuan']
11_3_4_1_0,8524.64,156.3,82.9,"['yue_tuan', 'jue_yuan']"
6_3_2_7_2,8524.59,192.6,87.1,['cang_bai']
7_7_1_7_1,8523.62,116.8,104.6,[]
7_4_3_7_0,8523.58,124.6,99.2,['cang_bai']
2_6_4_7_3,8523.28,140.8,68.0,['qian_yan']
10_6_4_7_5,8523.28,149.2,83.2,['zong_shi']
4_6_4_0_0,8522.74,133.7,77.0,[]
8_4_4_5_2,8522.65,115.5,78.6,['cang_bai']
8_0_0_7_2,8520.4,179.6,73.9,['cang_bai']
8_1_4_2_2,8520.22,156.2,64.6,"['cang_bai', 'jue_yuan']"
8_0_4_4_0,8519.13,147.8,71.2,['jue_yuan']
3_3_4_4_2,8518.74,132.3,77.0,['jue_yuan']
7_0_1_7_1,8518.64,116.8,94.9,[]
10_4_4_7_1,8518.12,133.6,81.7,['zong_shi']
1_1_4_1_2,8516.46,126.5,83.7,['jue_yuan']
4_1_4_4_2,8516.37,138.2,74.3,['jue_yuan']
3_8_4_7_3,8516.28,123.3,65.3,['yue_tuan']
5_3_4_1_2,8514.97,138.1,79.4,['jue_yuan']
11_7_4_0_2,8514.77,121.4,84.0,['yue_tuan']
10_6_4_7_3,8514.31,140.1,61.8,"['zong_shi', 'qian_yan']"
11_4_1_7_5,8513.42,144.1,105.0,['zong_shi']
1_4_4_3_2,8513.31,130.4,82.9,"['jue_yuan', 'cang_bai']"
11_7_1_7_5,8512.69,144.1,106.9,"['yue_tuan', 'zong_shi']"
0_0_1_7_1,8512.29,122.6,87.5,['hai_ran']
4_0_1_4_2,8511.53,111.7,87.9,['zhui_yi']
8_4_3_7_4,8511.3,134.3,60.7,"['cang_bai', 'zong_shi']"
5_4_2_7_0,8510.63,182.2,93.7,['zhui_yi']
6_4_4_4_1,8508.99,140.7,86.4,"['cang_bai', 'jue_yuan']"
0_6_4_4_2,8508.93,105.8,80.5,[]
4_6_4_1_2,8507.41,111.7,85.6,[]
5_6_4_0_2,8504.74,115.5,80.1,[]
11_4_1_7_3,8504.63,135.0,83.6,[]
4_1_1_1_2,8504.61,138.2,89.9,"['zhui_yi', 'jue_yuan']"
11_7_1_7_3,8504.29,135.0,85.5,['yue_tuan']
4_6_1_4_0,8504.0,144.0,97.2,"['zhui_yi', 'jue_yuan']"
1_1_4_0_0,8502.5,148.5,75.1,['jue_yuan']
4_6_2_7_4,8502.46,182.3,61.0,"['zhui_yi', 'zong_shi']"
1_5_4_7_1,8500.37,141.3,87.9,['jue_yuan']
6_0_2_7_2,8499.74,180.3,87.1,['cang_bai']
11_2_4_7_5,8498.64,144.1,93.3,"['yue_tuan', 'zong_shi']"
1_4_4_0_0,8497.5,142.0,82.9,['jue_yuan']
5_3_4_4_0,8497.48,150.4,77.4,['jue_yuan']
6_7_4_7_5,8497.35,148.6,91.0,"['yue_tuan', 'zong_shi']"
9_7_4_7_5,8497.35,149.9,86.3,"['zong_shi', 'yue_tuan']"
5_1_1_0_2,8497.32,122.0,84.4,['zhui_yi']
11_6_4_1_2,8497.03,111.7,92.2,['yue_tuan']
8_3_2_0_2,8496.38,189.3,70.4,['cang_bai']
8_1_4_1_0,8496.0,154.3,73.2,['jue_yuan']
5_2_1_7_5,8495.52,138.2,103.4,"['zhui_yi', 'zong_shi']"
7_6_1_7_5,8495.12,132.4,104.2,['zong_shi']
5_3_2_7_4,8494.85,188.7,54.8,"['zhui_yi', 'zong_shi']"
4_7_1_1_2,8494.2,111.7,99.6,['zhui_yi']
3_1_1_7_1,8493.88,143.3,93.3,['jue_yuan']
11_0_4_0_2,8493.87,121.4,74.3,"['yue_tuan', 'hai_ran']"
4_4_1_0_0,8493.57,133.7,89.1,['zhui_yi']
7_5_1_1_2,8491.76,104.5,97.7,['cang_bai']
3_4_2_7_2,8491.64,164.1,93.3,['cang_bai']
8_4_1_1_5,8490.52,135.6,94.6,['cang_bai']
7_3_4_4_0,8490.32,144.6,78.6,['jue_yuan']
8_1_0_7_2,8490.02,206.1,73.9,"['cang_bai', 'jue_yuan']"
11_2_4_7_3,8489.79,135.0,71.9,['yue_tuan']
11_1_4_4_2,8488.82,138.2,80.9,"['yue_tuan', 'jue_yuan']"
4_2_4_7_5,8488.81,144.1,86.7,['zong_shi']
6_7_4_7_3,8488.22,139.5,69.6,['yue_tuan']
9_7_4_7_3,8488.22,140.8,64.9,"['zong_shi', 'yue_tuan']"
5_7_1_0_2,8487.98,115.5,94.1,['zhui_yi']
5_2_4_7_1,8487.74,142.6,89.8,['jue_yuan']
1_7_4_0_0,8487.32,142.0,84.8,"['jue_yuan', 'yue_tuan']"
5_2_1_7_3,8487.03,129.1,82.0,['zhui_yi']
5_3_1_1_0,8486.93,150.4,93.0,"['zhui_yi', 'jue_yuan']"
7_6_1_7_3,8486.3,123.3,82.8,['qian_yan']
1_0_4_1_2,8485.7,120,83.7,['jue_yuan']
4_0_4_4_2,8485.62,111.7,74.3,[]
1_4_4_5_2,8485.51,120,89.1,"['jue_yuan', 'cang_bai']"
5_4_3_7_2,8485.08,118.1,98.0,['cang_bai']
11_6_4_0_0,8484.08,133.7,83.6,['yue_tuan']
3_3_4_0_0,8483.16,154.3,70.4,['jue_yuan']
7_0_4_5_2,8482.91,100,78.2,['cang_bai']
8_4_1_1_3,8482.77,126.5,73.2,['cang_bai']
11_4_4_3_2,8482.05,122.1,82.1,"['yue_tuan', 'cang_bai']"
1_7_4_1_2,8480.91,120,93.4,"['jue_yuan', 'yue_tuan']"
4_7_4_4_2,8480.81,111.7,84.0,['yue_tuan']
11_4_4_5_2,8480.42,111.7,88.3,"['yue_tuan', 'cang_bai']"
8_8_4_8_2,8480.04,138.2,71.6,"['cang_bai', 'yue_tuan']"
4_2_4_7_3,8479.63,135.0,65.3,[]
7_2_4_7_1,8478.59,136.8,91.0,['jue_yuan']
8_6_1_8_2,8477.93,138.2,87.5,['cang_bai']
5_6_1_1_2,8477.71,105.8,102.3,['zhui_yi']
2_4_1_7_4,8477.51,136.3,70.4,['zong_shi']
5_4_2_1_2,8476.59,157.6,93.0,"['zhui_yi', 'cang_bai']"
11_0_1_7_5,8476.56,144.1,97.2,['zong_shi']
7_4_3_7_2,8473.79,112.3,99.2,['cang_bai']
1_6_4_1_0,8473.74,132.3,93.0,['jue_yuan']
4_6_4_4_0,8473.66,144.0,83.6,['jue_yuan']
8_6_0_7_2,8473.6,179.6,83.2,['cang_bai']
0_4_4_5_2,8472.62,105.8,78.6,['cang_bai']
2_1_1_7_4,8472.13,162.8,62.6,"['jue_yuan', 'zong_shi']"
0_1_4_0_2,8472.1,122.0,64.6,['hai_ran']
9_2_1_7_2,8471.71,129.8,99.9,['zong_shi']
8_7_4_1_0,8471.4,147.8,82.9,"['yue_tuan', 'jue_yuan']"
8_3_4_0_4,8470.96,144.0,33.5,[]
8_0_1_8_2,8470.43,138.2,78.2,['cang_bai']
10_4_1_7_4,8468.93,135.6,64.2,['zong_shi']
11_0_1_7_3,8468.61,135.0,75.8,[]
2_1_4_7_5,8467.17,176.4,80.1,"['jue_yuan', 'zong_shi']"
2_2_4_7_4,8465.51,156.3,58.7,"['jue_yuan', 'zong_shi']"
11_7_4_4_2,8465.25,111.7,90.6,['yue_tuan']
8_1_1_8_2,8464.16,144.7,78.2,['cang_bai']
10_1_1_7_4,8464.15,142.1,56.4,['zong_shi']
7_1_4_5_2,8460.64,126.5,78.2,"['cang_bai', 'jue_yuan']"
0_3_4_1_0,8460.61,150.4,73.2,['jue_yuan']
2_7_1_7_4,8459.94,136.3,72.3,['zong_shi']
7_6_4_3_2,8459.19,110.4,81.3,['cang_bai']
2_1_4_7_3,8458.53,167.3,58.7,['jue_yuan']
10_1_4_7_5,8458.53,155.7,73.9,['zong_shi']
0_4_4_3_2,8457.67,116.2,72.4,['cang_bai']
1_8_1_7_1,8457.32,136.8,105.0,['jue_yuan']
10_2_4_7_4,8456.87,135.6,52.5,['zong_shi']
0_7_4_0_2,8456.26,115.5,74.3,"['hai_ran', 'yue_tuan']"
0_4_1_7_5,8455.86,138.2,95.3,['zong_shi']
1_1_4_4_0,8455.03,138.8,81.7,['jue_yuan']
8_0_4_1_0,8454.7,147.8,73.2,['jue_yuan']
4_4_1_2_2,8454.1,125.9,89.1,"['zhui_yi', 'cang_bai']"
3_7_1_7_1,8454.0,136.8,103.0,['jue_yuan']
4_1_2_7_4,8453.81,188.8,51.7,"['zhui_yi', 'zong_shi']"
7_6_4_5_2,8453.7,100,87.5,['cang_bai']
5_6_4_4_2,8453.17,105.8,86.7,[]
3_0_1_7_1,8452.63,136.8,93.3,['jue_yuan']
1_0_4_0_0,8452.03,142.0,75.1,"['jue_yuan', 'hai_ran']"
6_1_2_7_2,8452.02,186.8,87.1,['cang_bai']
0_1_1_7_5,8452.0,144.7,87.5,['zong_shi']
10_7_1_7_4,8451.74,135.6,66.1,['zong_shi']
5_1_1_4_2,8450.58,132.3,91.0,"['zhui_yi', 'jue_yuan']"
0_2_1_7_4,8450.46,124.6,66.1,['zong_shi']
10_1_4_7_3,8449.89,146.6,52.5,['zong_shi']
4_0_1_1_2,8449.49,111.7,89.9,['zhui_yi']
4_1_4_1_2,8448.37,138.2,76.3,['jue_yuan']
0_4_1_7_3,8447.28,129.1,73.9,[]
3_3_4_1_2,8447.16,132.3,79.0,['jue_yuan']
1_4_4_4_0,8447.09,132.3,89.5,['jue_yuan']
6_4_1_0_4,8447.01,132.4,62.3,['cang_bai']
11_0_4_4_2,8446.55,111.7,80.9,['yue_tuan']
4_4_1_4_0,8446.38,144.0,95.7,"['zhui_yi', 'jue_yuan']"
5_1_4_0_2,8444.38,122.0,70.8,[]
0_1_1_7_3,8444.01,135.6,66.1,[]
0_2_4_7_5,8443.71,138.2,83.6,['zong_shi']
8_5_4_7_5,8442.74,152.4,77.4,['zong_shi']
0_6_4_1_2,8442.31,105.8,82.5,[]
4_6_1_1_0,8441.75,144.0,99.2,"['zhui_yi', 'jue_yuan']"
5_0_1_0_2,8441.18,115.5,84.4,"['zhui_yi', 'hai_ran']"
4_7_1_0_0,8441.06,133.7,91.0,['zhui_yi']
5_7_1_4_2,8440.2,105.8,100.7,['zhui_yi']
7_4_4_8_0,8440.2,135.0,79.8,['cang_bai']
7_0_4_3_2,8439.69,110.4,72.0,['cang_bai']
0_7_1_7_5,8439.27,138.2,97.2,['zong_shi']
1_7_4_4_0,8438.81,132.3,91.4,"['jue_yuan', 'yue_tuan']"
7_1_4_3_2,8438.68,136.9,72.0,"['cang_bai', 'jue_yuan']"
3_6_4_0_2,8438.43,109.7,79.7,[]
4_1_4_0_0,8437.99,160.2,67.7,['jue_yuan']
6_2_1_0_2,8437.72,125.9,95.3,['cang_bai']
11_6_4_4_0,8436.61,144.0,90.2,"['yue_tuan', 'jue_yuan']"
8_7_4_2_2,8435.68,129.7,74.3,"['cang_bai', 'yue_tuan']"
0_2_4_7_3,8435.07,129.1,62.2,[]
2_0_4_7_5,8434.43,149.9,80.1,['zong_shi']
6_4_4_0_5,8434.23,146.0,79.8,['cang_bai']
6_4_4_1_1,8434.23,140.7,88.4,"['cang_bai', 'jue_yuan']"
8_3_2_4_2,8433.99,199.6,77.0,"['cang_bai', 'jue_yuan']"
9_4_4_7_5,8433.93,149.9,84.4,['zong_shi']
4_0_2_7_4,8433.65,182.3,51.7,"['zhui_yi', 'zong_shi']"
5_6_1_0_0,8433.62,127.8,93.7,['zhui_yi']
8_5_4_7_3,8433.56,143.3,56.0,['qian_yan']
3_3_4_4_0,8433.05,144.6,77.0,['jue_yuan']
4_1_1_0_0,8431.1,160.2,81.3,"['zhui_yi', 'jue_yuan']"
0_7_1_7_3,8431.07,129.1,75.8,[]
5_3_4_1_0,8429.47,150.4,79.4,['jue_yuan']
4_4_4_0_0,8428.99,133.7,75.5,[]
8_3_1_5_2,8428.45,147.8,84.4,"['cang_bai', 'jue_yuan']"
4_4_4_3_2,8427.83,122.1,75.5,['cang_bai']
6_4_4_0_3,8426.36,136.9,58.4,['cang_bai']
2_0_4_7_3,8426.02,140.8,58.7,[]
10_0_4_7_5,8426.02,149.2,73.9,['zong_shi']
8_2_2_7_2,8425.83,179.6,89.4,['cang_bai']
3_4_1_7_1,8424.99,136.8,101.1,['jue_yuan']
0_1_4_4_2,8424.63,132.3,71.2,['jue_yuan']
3_6_1_7_5,8424.54,132.4,102.6,['zong_shi']
8_4_4_8_4,8424.44,144.7,41.3,"['cang_bai', 'zong_shi']"
9_4_4_7_3,8424.42,140.8,63.0,['zong_shi']
5_4_4_8_2,8423.31,128.5,78.6,['cang_bai']
8_3_4_6_2,8423.25,144.0,68.5,['cang_bai']
8_3_1_3_2,8423.06,158.2,78.2,"['cang_bai', 'jue_yuan']"
11_1_4_1_2,8423.01,138.2,82.9,"['yue_tuan', 'jue_yuan']"
7_4_1_0_1,8422.63,114.2,93.4,['cang_bai']
0_0_4_0_2,8422.38,115.5,64.6,['hai_ran']
7_3_4_1_0,8422.32,144.6,80.6,['jue_yuan']
8_3_4_4_4,8422.17,154.3,40.1,['jue_yuan']
7_1_1_7_5,8421.71,138.9,94.9,['zong_shi']
4_7_4_0_0,8421.4,133.7,77.4,['yue_tuan']
7_2_1_7_4,8420.08,118.8,73.5,['zong_shi']
4_0_4_1_2,8419.2,111.7,76.3,[]
2_7_4_7_5,8418.59,149.9,89.8,"['yue_tuan', 'zong_shi']"
10_0_4_7_3,8417.62,140.1,52.5,['zong_shi']
3_6_1_7_3,8415.72,123.3,81.2,['qian_yan']
4_5_4_7_1,8415.31,133.0,80.5,[]
5_0_4_0_2,8414.19,115.5,70.8,['hai_ran']
7_4_4_8_2,8413.9,122.7,79.8,['cang_bai']
0_6_4_0_0,8413.74,127.8,73.9,['hai_ran']
7_1_1_7_3,8413.22,129.8,73.5,[]
6_6_2_7_2,8413.17,180.3,96.4,['cang_bai']
1_5_1_7_4,8412.48,123.3,70.4,['zong_shi']
4_8_2_7_0,8412.08,188.1,89.8,['zhui_yi']
4_7_4_1_2,8411.41,111.7,86.0,['yue_tuan']
11_5_4_7_1,8411.12,133.0,87.1,['yue_tuan']
2_7_4_7_3,8409.73,140.8,68.4,['yue_tuan']
10_7_4_7_5,8409.73,149.2,83.6,"['zong_shi', 'yue_tuan']"
5_7_4_0_2,8408.49,115.5,80.5,['yue_tuan']
0_7_4_4_2,8407.75,105.8,80.9,['yue_tuan']
11_4_4_0_0,8407.43,133.7,82.1,['yue_tuan']
